Date,Ticker,Russell1000,RussellT200,R1000_WT,R200_WT
2008-09-30,SPLS,Y,Y,0.001361,0.001899
2008-09-30,STT,Y,Y,0.002091,0.002918
2008-09-30,SYK,Y,Y,0.001651,0.002304
2008-09-30,STI,Y,Y,0.001369,0.001911
2008-09-30,SYMC,Y,Y,0.001417,0.001978
2008-09-30,SYY,Y,Y,0.001595,0.002226
2008-09-30,TGT,Y,Y,0.003332,0.004650
2008-09-30,TXN,Y,Y,0.002450,0.003419
2008-09-30,TMO,Y,Y,0.001981,0.002765
2008-09-30,MMM,Y,Y,0.004144,0.005784
2008-09-30,TWX,Y,Y,0.004041,0.005640
2008-09-30,TWC,Y,Y,0.000324,0.000452
2008-09-30,TRV,Y,Y,0.002355,0.003286
2008-09-30,USB,Y,Y,0.005401,0.007537
2008-09-30,UNP,Y,Y,0.003168,0.004421
2008-09-30,UPS,Y,Y,0.003705,0.005171
2008-09-30,X,Y,Y,0.000787,0.001098
2008-09-30,UTX,Y,Y,0.005035,0.007027
2008-09-30,UNH,Y,Y,0.002687,0.003750
2008-09-30,VLO,Y,Y,0.001379,0.001925
2008-09-30,VZ,Y,Y,0.007880,0.010997
2008-09-30,VIA.B,Y,Y,0.001197,0.001670
2008-09-30,V,Y,Y,0.002367,0.003304
2008-09-30,VMW,Y,Y,0.000095,0.000133
2008-09-30,WB,Y,Y,0.000651,0.000909
2008-09-30,WMT,Y,Y,0.011575,0.016154
2008-09-30,WAG,Y,Y,0.002642,0.003686
2008-09-30,WMI,Y,Y,0.001331,0.001858
2008-09-30,WLP,Y,Y,0.002120,0.002958
2008-09-30,WFC,Y,Y,0.010677,0.014900
2008-09-30,WU,Y,Y,0.001573,0.002195
2008-09-30,WMB,Y,Y,0.001191,0.001662
2008-09-30,WWY,Y,Y,0.001628,0.002272
2008-09-30,WYE,Y,Y,0.004243,0.005921
2008-09-30,XTO,Y,Y,0.002217,0.003094
2008-09-30,YHOO,Y,Y,0.002054,0.002866
2008-09-30,ZMH,Y,Y,0.001287,0.001797
2008-09-30,ACN,Y,Y,0.001955,0.002728
2008-09-30,COV,Y,Y,0.002314,0.003229
2008-09-30,RIG,Y,Y,0.003017,0.004211
2008-09-30,TYC,Y,Y,0.001455,0.002030
2008-09-30,TEL,Y,Y,0.001139,0.001590
2008-09-30,WFT,Y,Y,0.001472,0.002054
2008-10-31,AFL,Y,Y,0.002205,0.003009
2008-10-31,T,Y,Y,0.016663,0.022733
2008-10-31,ABT,Y,Y,0.008917,0.012166
2008-10-31,ADBE,Y,Y,0.001484,0.002025
2008-10-31,AET,Y,Y,0.001263,0.001723
2008-10-31,APD,Y,Y,0.001283,0.001750
2008-10-31,AA,Y,Y,0.000983,0.001341
2008-10-31,ALL,Y,Y,0.001523,0.002078
2008-10-31,MO,Y,Y,0.004211,0.005745
2008-10-31,AMZN,Y,Y,0.001889,0.002577
2008-10-31,AXP,Y,Y,0.002900,0.003957
2008-10-31,AIG,Y,Y,0.000465,0.000634
2008-10-31,AMGN,Y,Y,0.006831,0.009320
2008-10-31,APC,Y,Y,0.001731,0.002362
2008-10-31,BUD,Y,Y,0.004634,0.006322
2008-10-31,APA,Y,Y,0.002877,0.003926
2008-10-31,AAPL,Y,Y,0.009938,0.013558
2008-10-31,AMAT,Y,Y,0.001831,0.002498
2008-10-31,ADM,Y,Y,0.001399,0.001908
2008-10-31,ADP,Y,Y,0.001898,0.002590
2008-10-31,BBT,Y,Y,0.002054,0.002802
2008-10-31,BHI,Y,Y,0.001128,0.001539
2008-10-31,BAC,Y,Y,0.011545,0.015751
2008-10-31,BK,Y,Y,0.003907,0.005330
2008-10-31,BAX,Y,Y,0.003976,0.005424
2008-10-31,BDX,Y,Y,0.001775,0.002421
2008-10-31,BBY,Y,Y,0.000938,0.001280
2008-10-31,BIIB,Y,Y,0.001294,0.001766
2008-10-31,BLK,Y,Y,0.000240,0.000327
2008-10-31,BA,Y,Y,0.004115,0.005614
2008-10-31,BSX,Y,Y,0.001416,0.001931
2008-10-31,BMY,Y,Y,0.004262,0.005815
2008-10-31,BNI,Y,Y,0.002626,0.003583
2008-10-31,CME,Y,Y,0.001982,0.002704
2008-10-31,CSX,Y,Y,0.001939,0.002645
2008-10-31,CVS,Y,Y,0.004590,0.006262
2008-10-31,COF,Y,Y,0.001538,0.002098
2008-10-31,CAH,Y,Y,0.001428,0.001949
2008-10-31,CCL,Y,Y,0.001161,0.001583
2008-10-31,CAT,Y,Y,0.002460,0.003356
2008-10-31,CELG,Y,Y,0.002935,0.004003
2008-10-31,CHK,Y,Y,0.001329,0.001813
2008-10-31,CVX,Y,Y,0.016166,0.022055
2008-10-31,CB,Y,Y,0.001984,0.002707
2008-10-31,CSCO,Y,Y,0.010998,0.015004
2008-10-31,C,Y,Y,0.007786,0.010622
2008-10-31,KO,Y,Y,0.010723,0.014628
2008-10-31,CL,Y,Y,0.003339,0.004555
2008-10-31,CMCSA,Y,Y,0.004630,0.006316
2008-10-31,COP,Y,Y,0.008407,0.011469
2008-10-31,GLW,Y,Y,0.001787,0.002438
2008-10-31,COST,Y,Y,0.002588,0.003531
2008-10-31,DHR,Y,Y,0.001587,0.002165
2008-10-31,DE,Y,Y,0.001741,0.002375
2008-10-31,DELL,Y,Y,0.002311,0.003153
2008-10-31,DVN,Y,Y,0.003780,0.005157
2008-10-31,DTV,Y,Y,0.001367,0.001864
2008-10-31,DIS,Y,Y,0.005170,0.007053
2008-10-31,D,Y,Y,0.002197,0.002997
2008-10-31,DOW,Y,Y,0.002600,0.003547
2008-10-31,DD,Y,Y,0.003020,0.004120
2008-10-31,DUK,Y,Y,0.002170,0.002961
2008-10-31,EMC,Y,Y,0.002551,0.003481
2008-10-31,EOG,Y,Y,0.002105,0.002872
2008-10-31,EBAY,Y,Y,0.001775,0.002422
2008-10-31,EMR,Y,Y,0.002677,0.003653
2008-10-31,ETR,Y,Y,0.001566,0.002136
2008-10-31,EXC,Y,Y,0.003728,0.005086
2008-10-31,XOM,Y,Y,0.041032,0.055978
2008-10-31,FPL,Y,Y,0.002020,0.002756
2008-10-31,FRE,Y,Y,0.000068,0.000092
2008-10-31,FNM,Y,Y,0.000106,0.000145
2008-10-31,FDX,Y,Y,0.002124,0.002897
2008-10-31,FSLR,Y,Y,0.000672,0.000917
2008-10-31,FE,Y,Y,0.001666,0.002273
2008-10-31,BEN,Y,Y,0.001098,0.001498
2008-10-31,FCX,Y,Y,0.001168,0.001594
2008-10-31,DNA,Y,Y,0.004036,0.005507
2008-10-31,GD,Y,Y,0.002518,0.003436
2008-10-31,GE,Y,Y,0.020374,0.027796
2008-10-31,GIS,Y,Y,0.002378,0.003244
2008-10-31,GENZ,Y,Y,0.002041,0.002785
2008-10-31,GILD,Y,Y,0.004431,0.006046
2008-10-31,GS,Y,Y,0.003820,0.005212
2008-10-31,GOOG,Y,Y,0.008917,0.012165
2008-10-31,HAL,Y,Y,0.001809,0.002468
2008-10-31,HIG,Y,Y,0.000340,0.000464
2008-10-31,HES,Y,Y,0.001775,0.002421
2008-10-31,HPQ,Y,Y,0.009887,0.013489
2008-10-31,HD,Y,Y,0.004177,0.005699
2008-10-31,HON,Y,Y,0.002366,0.003227
2008-10-31,ITW,Y,Y,0.001640,0.002238
2008-10-31,INTC,Y,Y,0.009602,0.013100
2008-10-31,IBM,Y,Y,0.013379,0.018252
2008-10-31,JPM,Y,Y,0.014921,0.020356
2008-10-31,JNJ,Y,Y,0.018112,0.024709
2008-10-31,JCI,Y,Y,0.001102,0.001504
2008-10-31,K,Y,Y,0.001321,0.001802
2008-10-31,KMB,Y,Y,0.002687,0.003666
2008-10-31,KFT,Y,Y,0.004488,0.006122
2008-10-31,KR,Y,Y,0.001900,0.002593
2008-10-31,LVS,Y,Y,0.000157,0.000214
2008-10-31,LLY,Y,Y,0.003541,0.004831
2008-10-31,LMT,Y,Y,0.002930,0.003998
2008-10-31,L,Y,Y,0.001092,0.001490
2008-10-31,LOW,Y,Y,0.003324,0.004535
2008-10-31,MRO,Y,Y,0.002158,0.002945
2008-10-31,MA,Y,Y,0.001126,0.001536
2008-10-31,MCD,Y,Y,0.006880,0.009386
2008-10-31,MCK,Y,Y,0.001069,0.001458
2008-10-31,MHS,Y,Y,0.002015,0.002748
2008-10-31,MDT,Y,Y,0.004745,0.006474
2008-10-31,MRK,Y,Y,0.006961,0.009496
2008-10-31,MER,Y,Y,0.002978,0.004063
2008-10-31,MET,Y,Y,0.001521,0.002075
2008-10-31,MSFT,Y,Y,0.018782,0.025624
2008-10-31,MON,Y,Y,0.005116,0.006979
2008-10-31,MS,Y,Y,0.002027,0.002765
2008-10-31,MOS,Y,Y,0.000641,0.000875
2008-10-31,MOT,Y,Y,0.001269,0.001731
2008-10-31,NYX,Y,Y,0.000838,0.001143
2008-10-31,NOV,Y,Y,0.001300,0.001774
2008-10-31,NEM,Y,Y,0.001205,0.001644
2008-10-31,NWS.A,Y,Y,0.002582,0.003522
2008-10-31,NKE,Y,Y,0.002136,0.002914
2008-10-31,NSC,Y,Y,0.002360,0.003219
2008-10-31,NOC,Y,Y,0.001680,0.002293
2008-10-31,NUE,Y,Y,0.001342,0.001831
2008-10-31,OXY,Y,Y,0.004776,0.006515
2008-10-31,OMC,Y,Y,0.000991,0.001352
2008-10-31,ORCL,Y,Y,0.007463,0.010182
2008-10-31,PNC,Y,Y,0.002416,0.003296
2008-10-31,PCAR,Y,Y,0.001119,0.001526
2008-10-31,BTU,Y,Y,0.000982,0.001339
2008-10-31,PEP,Y,Y,0.009474,0.012925
2008-10-31,PFE,Y,Y,0.012553,0.017125
2008-10-31,PM,Y,Y,0.009607,0.013106
2008-10-31,PX,Y,Y,0.002137,0.002916
2008-10-31,PG,Y,Y,0.020644,0.028164
2008-10-31,PRU,Y,Y,0.001364,0.001860
2008-10-31,PEG,Y,Y,0.001500,0.002046
2008-10-31,QCOM,Y,Y,0.006489,0.008852
2008-10-31,RTN,Y,Y,0.002265,0.003090
2008-10-31,RAI,Y,Y,0.000879,0.001199
2008-10-31,SGP,Y,Y,0.002462,0.003358
2008-10-31,SLB,Y,Y,0.006456,0.008808
2008-10-31,SCHW,Y,Y,0.001872,0.002554
2008-10-31,SPG,Y,Y,0.001578,0.002153
2008-10-31,SO,Y,Y,0.002760,0.003766
2008-10-31,PCU,Y,Y,0.000336,0.000458
2008-10-31,S,Y,Y,0.000911,0.001242
2008-10-31,SPLS,Y,Y,0.001429,0.001950
2008-10-31,STT,Y,Y,0.001938,0.002644
2008-10-31,SYK,Y,Y,0.001723,0.002351
2008-10-31,STI,Y,Y,0.001486,0.002027
2008-10-31,SYMC,Y,Y,0.001107,0.001511
2008-10-31,SYY,Y,Y,0.001649,0.002249
2008-10-31,TGT,Y,Y,0.003315,0.004522
2008-10-31,TXN,Y,Y,0.002711,0.003698
2008-10-31,TMO,Y,Y,0.001779,0.002427
2008-10-31,MMM,Y,Y,0.004745,0.006473
2008-10-31,TWX,Y,Y,0.003783,0.005161
2008-10-31,TWC,Y,Y,0.000319,0.000435
2008-10-31,TRV,Y,Y,0.002696,0.003678
2008-10-31,USB,Y,Y,0.005436,0.007416
2008-10-31,UNP,Y,Y,0.003615,0.004932
2008-10-31,UPS,Y,Y,0.003782,0.005160
2008-10-31,X,Y,Y,0.000455,0.000621
2008-10-31,UTX,Y,Y,0.005604,0.007645
2008-10-31,UNH,Y,Y,0.003055,0.004168
2008-10-31,VLO,Y,Y,0.001140,0.001555
2008-10-31,VZ,Y,Y,0.008861,0.012089
2008-10-31,VIA.B,Y,Y,0.001185,0.001617
2008-10-31,V,Y,Y,0.002596,0.003542
2008-10-31,VMW,Y,Y,0.000135,0.000184
2008-10-31,WB,Y,Y,0.001450,0.001979
2008-10-31,WMT,Y,Y,0.013119,0.017898
2008-10-31,WAG,Y,Y,0.002642,0.003604
2008-10-31,WMI,Y,Y,0.001606,0.002190
2008-10-31,WLP,Y,Y,0.002143,0.002923
2008-10-31,WFC,Y,Y,0.011782,0.016074
2008-10-31,WU,Y,Y,0.001183,0.001614
2008-10-31,WMB,Y,Y,0.001284,0.001752
2008-10-31,WYE,Y,Y,0.004495,0.006133
2008-10-31,XTO,Y,Y,0.002084,0.002843
2008-10-31,YHOO,Y,Y,0.001851,0.002525
2008-10-31,ZMH,Y,Y,0.001126,0.001536
2008-10-31,ACN,Y,Y,0.002068,0.002821
2008-10-31,COV,Y,Y,0.002318,0.003163
2008-10-31,RIG,Y,Y,0.002751,0.003752
2008-10-31,TYC,Y,Y,0.001277,0.001743
2008-10-31,TEL,Y,Y,0.000974,0.001328
2008-10-31,WFT,Y,Y,0.001202,0.001640
2008-11-28,AFL,Y,Y,0.002511,0.003393
2008-11-28,T,Y,Y,0.019356,0.026162
2008-11-28,ABT,Y,Y,0.009223,0.012467
2008-11-28,ADBE,Y,Y,0.001405,0.001899
2008-11-28,AET,Y,Y,0.001207,0.001631
2008-11-28,APD,Y,Y,0.001148,0.001551
2008-11-28,AA,Y,Y,0.001000,0.001352
2008-11-28,ALL,Y,Y,0.001598,0.002160
2008-11-28,MO,Y,Y,0.003842,0.005193
2008-11-28,AMZN,Y,Y,0.001534,0.002073
2008-11-28,AXP,Y,Y,0.002677,0.003618
2008-11-28,AIG,Y,Y,0.000533,0.000720
2008-11-28,AMGN,Y,Y,0.006898,0.009323
2008-11-28,APC,Y,Y,0.002192,0.002963
2008-11-28,APA,Y,Y,0.002942,0.003976
2008-11-28,AAPL,Y,Y,0.009320,0.012597
2008-11-28,AMAT,Y,Y,0.001479,0.001999
2008-11-28,ADM,Y,Y,0.002011,0.002718
2008-11-28,ADP,Y,Y,0.002428,0.003282
2008-11-28,BBT,Y,Y,0.001870,0.002527
2008-11-28,BHI,Y,Y,0.001224,0.001654
2008-11-28,BAC,Y,Y,0.009300,0.012570
2008-11-28,BK,Y,Y,0.003942,0.005328
2008-11-28,BAX,Y,Y,0.003786,0.005117
2008-11-28,BDX,Y,Y,0.001769,0.002391
2008-11-28,BBY,Y,Y,0.000789,0.001066
2008-11-28,BIIB,Y,Y,0.001401,0.001894
2008-11-28,BLK,Y,Y,0.000250,0.000338
2008-11-28,BA,Y,Y,0.003654,0.004939
2008-11-28,BSX,Y,Y,0.001053,0.001423
2008-11-28,BMY,Y,Y,0.004674,0.006318
2008-11-28,BNI,Y,Y,0.002460,0.003325
2008-11-28,CME,Y,Y,0.001621,0.002191
2008-11-28,CSX,Y,Y,0.001719,0.002324
2008-11-28,CVS,Y,Y,0.004717,0.006376
2008-11-28,COF,Y,Y,0.001473,0.001991
2008-11-28,CAH,Y,Y,0.001324,0.001789
2008-11-28,CCL,Y,Y,0.001045,0.001412
2008-11-28,CAT,Y,Y,0.002876,0.003888
2008-11-28,CELG,Y,Y,0.002590,0.003501
2008-11-28,CHK,Y,Y,0.001132,0.001530
2008-11-28,CVX,Y,Y,0.018642,0.025198
2008-11-28,CB,Y,Y,0.002141,0.002894
2008-11-28,CSCO,Y,Y,0.011146,0.015065
2008-11-28,C,Y,Y,0.005148,0.006959
2008-11-28,KO,Y,Y,0.012419,0.016786
2008-11-28,CL,Y,Y,0.003769,0.005095
2008-11-28,CMCSA,Y,Y,0.005546,0.007497
2008-11-28,COP,Y,Y,0.009241,0.012491
2008-11-28,GLW,Y,Y,0.001619,0.002188
2008-11-28,COST,Y,Y,0.002544,0.003438
2008-11-28,DHR,Y,Y,0.001623,0.002194
2008-11-28,DE,Y,Y,0.001711,0.002313
2008-11-28,DELL,Y,Y,0.002313,0.003127
2008-11-28,DVN,Y,Y,0.003682,0.004976
2008-11-28,DTV,Y,Y,0.001496,0.002022
2008-11-28,DIS,Y,Y,0.004894,0.006615
2008-11-28,D,Y,Y,0.002428,0.003281
2008-11-28,DOW,Y,Y,0.001969,0.002661
2008-11-28,DD,Y,Y,0.002575,0.003480
2008-11-28,DUK,Y,Y,0.002245,0.003034
2008-11-28,EMC,Y,Y,0.002493,0.003369
2008-11-28,EOG,Y,Y,0.002408,0.003255
2008-11-28,EBAY,Y,Y,0.001662,0.002246
2008-11-28,EMR,Y,Y,0.003197,0.004321
2008-11-28,ETR,Y,Y,0.001859,0.002513
2008-11-28,EXC,Y,Y,0.004206,0.005686
2008-11-28,XOM,Y,Y,0.048309,0.065297
2008-11-28,FPL,Y,Y,0.002270,0.003068
2008-11-28,FRE,Y,Y,0.000087,0.000118
2008-11-28,FNM,Y,Y,0.000141,0.000190
2008-11-28,FDX,Y,Y,0.002499,0.003378
2008-11-28,FSLR,Y,Y,0.000636,0.000860
2008-11-28,FE,Y,Y,0.002037,0.002753
2008-11-28,BEN,Y,Y,0.001068,0.001444
2008-11-28,FCX,Y,Y,0.001049,0.001418
2008-11-28,DNA,Y,Y,0.004059,0.005486
2008-11-28,GD,Y,Y,0.002349,0.003175
2008-11-28,GE,Y,Y,0.019523,0.026388
2008-11-28,GIS,Y,Y,0.002414,0.003263
2008-11-28,GENZ,Y,Y,0.001952,0.002639
2008-11-28,GILD,Y,Y,0.004713,0.006371
2008-11-28,GS,Y,Y,0.003552,0.004801
2008-11-28,GOOG,Y,Y,0.007915,0.010698
2008-11-28,HAL,Y,Y,0.001751,0.002367
2008-11-28,HIG,Y,Y,0.000303,0.000410
2008-11-28,HES,Y,Y,0.001734,0.002344
2008-11-28,HPQ,Y,Y,0.009922,0.013411
2008-11-28,HD,Y,Y,0.004455,0.006022
2008-11-28,HON,Y,Y,0.002357,0.003185
2008-11-28,ITW,Y,Y,0.001825,0.002467
2008-11-28,INTC,Y,Y,0.009017,0.012188
2008-11-28,IBM,Y,Y,0.012785,0.017281
2008-11-28,JPM,Y,Y,0.014127,0.019095
2008-11-28,JNJ,Y,Y,0.018832,0.025455
2008-11-28,JCI,Y,Y,0.001195,0.001616
2008-11-28,K,Y,Y,0.001239,0.001674
2008-11-28,KMB,Y,Y,0.002758,0.003728
2008-11-28,KFT,Y,Y,0.004563,0.006167
2008-11-28,KR,Y,Y,0.002084,0.002817
2008-11-28,LVS,Y,Y,0.000062,0.000084
2008-11-28,LLY,Y,Y,0.003893,0.005262
2008-11-28,LMT,Y,Y,0.002893,0.003910
2008-11-28,L,Y,Y,0.000981,0.001326
2008-11-28,LOW,Y,Y,0.003446,0.004657
2008-11-28,MRO,Y,Y,0.002114,0.002858
2008-11-28,MA,Y,Y,0.001205,0.001628
2008-11-28,MCD,Y,Y,0.007597,0.010268
2008-11-28,MCK,Y,Y,0.001105,0.001494
2008-11-28,MHS,Y,Y,0.002427,0.003281
2008-11-28,MDT,Y,Y,0.003910,0.005285
2008-11-28,MRK,Y,Y,0.006543,0.008843
2008-11-28,MER,Y,Y,0.002306,0.003117
2008-11-28,MET,Y,Y,0.001434,0.001938
2008-11-28,MSFT,Y,Y,0.018517,0.025029
2008-11-28,MON,Y,Y,0.004958,0.006701
2008-11-28,MS,Y,Y,0.001863,0.002518
2008-11-28,MOS,Y,Y,0.000538,0.000727
2008-11-28,MOT,Y,Y,0.001109,0.001499
2008-11-28,NYX,Y,Y,0.000720,0.000973
2008-11-28,NOV,Y,Y,0.001340,0.001811
2008-11-28,NEM,Y,Y,0.001676,0.002265
2008-11-28,NWS.A,Y,Y,0.002087,0.002821
2008-11-28,NKE,Y,Y,0.002149,0.002905
2008-11-28,NSC,Y,Y,0.002120,0.002866
2008-11-28,NOC,Y,Y,0.001598,0.002160
2008-11-28,NUE,Y,Y,0.001287,0.001740
2008-11-28,OXY,Y,Y,0.005069,0.006851
2008-11-28,OMC,Y,Y,0.001034,0.001397
2008-11-28,ORCL,Y,Y,0.007148,0.009662
2008-11-28,PNC,Y,Y,0.002082,0.002814
2008-11-28,PCAR,Y,Y,0.001161,0.001569
2008-11-28,BTU,Y,Y,0.000726,0.000981
2008-11-28,PEP,Y,Y,0.010259,0.013866
2008-11-28,PFE,Y,Y,0.012680,0.017138
2008-11-28,PM,Y,Y,0.010144,0.013712
2008-11-28,PX,Y,Y,0.002109,0.002851
2008-11-28,PG,Y,Y,0.022127,0.029908
2008-11-28,PRU,Y,Y,0.001074,0.001452
2008-11-28,PEG,Y,Y,0.001792,0.002423
2008-11-28,QCOM,Y,Y,0.006199,0.008378
2008-11-28,RTN,Y,Y,0.002355,0.003183
2008-11-28,RAI,Y,Y,0.000803,0.001085
2008-11-28,SGP,Y,Y,0.003109,0.004203
2008-11-28,SLB,Y,Y,0.006906,0.009334
2008-11-28,SCHW,Y,Y,0.001954,0.002641
2008-11-28,SPG,Y,Y,0.001218,0.001646
2008-11-28,SO,Y,Y,0.003179,0.004296
2008-11-28,PCU,Y,Y,0.000345,0.000467
2008-11-28,S,Y,Y,0.000884,0.001195
2008-11-28,SPLS,Y,Y,0.001390,0.001879
2008-11-28,STT,Y,Y,0.002050,0.002770
2008-11-28,SYK,Y,Y,0.001366,0.001846
2008-11-28,STI,Y,Y,0.001279,0.001729
2008-11-28,SYMC,Y,Y,0.001153,0.001558
2008-11-28,SYY,Y,Y,0.001607,0.002172
2008-11-28,TGT,Y,Y,0.003037,0.004105
2008-11-28,TXN,Y,Y,0.002349,0.003175
2008-11-28,TMO,Y,Y,0.001702,0.002301
2008-11-28,MMM,Y,Y,0.005377,0.007268
2008-11-28,TWX,Y,Y,0.003694,0.004993
2008-11-28,TWC,Y,Y,0.000360,0.000486
2008-11-28,TRV,Y,Y,0.003011,0.004070
2008-11-28,USB,Y,Y,0.005357,0.007241
2008-11-28,UNP,Y,Y,0.002950,0.003987
2008-11-28,UPS,Y,Y,0.004494,0.006075
2008-11-28,X,Y,Y,0.000408,0.000552
2008-11-28,UTX,Y,Y,0.005388,0.007282
2008-11-28,UNH,Y,Y,0.002945,0.003980
2008-11-28,VLO,Y,Y,0.001106,0.001495
2008-11-28,VZ,Y,Y,0.010617,0.014351
2008-11-28,VIA.B,Y,Y,0.001016,0.001373
2008-11-28,V,Y,Y,0.002684,0.003628
2008-11-28,VMW,Y,Y,0.000092,0.000124
2008-11-28,WB,Y,Y,0.001385,0.001871
2008-11-28,WMT,Y,Y,0.014302,0.019331
2008-11-28,WAG,Y,Y,0.002795,0.003778
2008-11-28,WMI,Y,Y,0.001634,0.002209
2008-11-28,WLP,Y,Y,0.002137,0.002888
2008-11-28,WFC,Y,Y,0.010884,0.014711
2008-11-28,WU,Y,Y,0.001120,0.001514
2008-11-28,WMB,Y,Y,0.001081,0.001462
2008-11-28,WYE,Y,Y,0.005477,0.007403
2008-11-28,XTO,Y,Y,0.002413,0.003262
2008-11-28,YHOO,Y,Y,0.001809,0.002446
2008-11-28,ZMH,Y,Y,0.000986,0.001332
2008-11-28,ACN,Y,Y,0.002111,0.002853
2008-11-28,COV,Y,Y,0.002100,0.002838
2008-11-28,RIG,Y,Y,0.002433,0.003288
2008-11-28,TYC,Y,Y,0.001150,0.001554
2008-11-28,TEL,Y,Y,0.000899,0.001215
2008-11-28,WFT,Y,Y,0.000990,0.001338
2008-12-31,AFL,Y,Y,0.002455,0.003342
2008-12-31,T,Y,Y,0.019073,0.025969
2008-12-31,ABT,Y,Y,0.009278,0.012633
2008-12-31,ADBE,Y,Y,0.001275,0.001737
2008-12-31,AET,Y,Y,0.001556,0.002119
2008-12-31,APD,Y,Y,0.001193,0.001624
2008-12-31,AA,Y,Y,0.001034,0.001408
2008-12-31,ALL,Y,Y,0.002033,0.002767
2008-12-31,MO,Y,Y,0.003553,0.004838
2008-12-31,AMZN,Y,Y,0.001819,0.002477
2008-12-31,AXP,Y,Y,0.002104,0.002864
2008-12-31,AIG,Y,Y,0.000411,0.000559
2008-12-31,AMGN,Y,Y,0.007082,0.009643
2008-12-31,APC,Y,Y,0.002033,0.002768
2008-12-31,APA,Y,Y,0.002801,0.003813
2008-12-31,AAPL,Y,Y,0.008476,0.011541
2008-12-31,AMAT,Y,Y,0.001545,0.002103
2008-12-31,ADM,Y,Y,0.002091,0.002847
2008-12-31,ADP,Y,Y,0.002297,0.003128
2008-12-31,BBT,Y,Y,0.001692,0.002303
2008-12-31,BHI,Y,Y,0.001113,0.001515
2008-12-31,BAC,Y,Y,0.007957,0.010834
2008-12-31,BK,Y,Y,0.003650,0.004970
2008-12-31,BAX,Y,Y,0.003787,0.005157
2008-12-31,BDX,Y,Y,0.001880,0.002560
2008-12-31,BBY,Y,Y,0.001058,0.001440
2008-12-31,BIIB,Y,Y,0.001558,0.002121
2008-12-31,BLK,Y,Y,0.000263,0.000359
2008-12-31,BA,Y,Y,0.003612,0.004918
2008-12-31,BSX,Y,Y,0.001305,0.001776
2008-12-31,BMY,Y,Y,0.005185,0.007059
2008-12-31,BNI,Y,Y,0.002400,0.003268
2008-12-31,CME,Y,Y,0.001572,0.002140
2008-12-31,CSX,Y,Y,0.001480,0.002015
2008-12-31,CVS,Y,Y,0.004628,0.006301
2008-12-31,COF,Y,Y,0.001348,0.001835
2008-12-31,CAH,Y,Y,0.001386,0.001887
2008-12-31,CCL,Y,Y,0.001195,0.001627
2008-12-31,CAT,Y,Y,0.003095,0.004214
2008-12-31,CELG,Y,Y,0.002853,0.003885
2008-12-31,CHK,Y,Y,0.001052,0.001432
2008-12-31,CVX,Y,Y,0.017235,0.023466
2008-12-31,CB,Y,Y,0.002100,0.002859
2008-12-31,CSCO,Y,Y,0.010846,0.014768
2008-12-31,C,Y,Y,0.004115,0.005603
2008-12-31,KO,Y,Y,0.011845,0.016128
2008-12-31,CL,Y,Y,0.003921,0.005338
2008-12-31,CMCSA,Y,Y,0.005332,0.007259
2008-12-31,COP,Y,Y,0.009000,0.012254
2008-12-31,GLW,Y,Y,0.001691,0.002302
2008-12-31,COST,Y,Y,0.002562,0.003489
2008-12-31,DHR,Y,Y,0.001631,0.002220
2008-12-31,DE,Y,Y,0.001860,0.002533
2008-12-31,DELL,Y,Y,0.002094,0.002851
2008-12-31,DVN,Y,Y,0.003302,0.004497
2008-12-31,DTV,Y,Y,0.001409,0.001919
2008-12-31,DIS,Y,Y,0.004870,0.006630
2008-12-31,D,Y,Y,0.002334,0.003177
2008-12-31,DOW,Y,Y,0.001582,0.002153
2008-12-31,DD,Y,Y,0.002567,0.003495
2008-12-31,DUK,Y,Y,0.002138,0.002911
2008-12-31,EMC,Y,Y,0.002438,0.003320
2008-12-31,EOG,Y,Y,0.001862,0.002536
2008-12-31,EBAY,Y,Y,0.001745,0.002376
2008-12-31,EMR,Y,Y,0.003220,0.004384
2008-12-31,ETR,Y,Y,0.001793,0.002442
2008-12-31,EXC,Y,Y,0.004109,0.005595
2008-12-31,XOM,Y,Y,0.047514,0.064693
2008-12-31,FPL,Y,Y,0.002314,0.003150
2008-12-31,FRE,Y,Y,0.000053,0.000072
2008-12-31,FNM,Y,Y,0.000091,0.000124
2008-12-31,FDX,Y,Y,0.002241,0.003051
2008-12-31,FSLR,Y,Y,0.000694,0.000945
2008-12-31,FE,Y,Y,0.001668,0.002271
2008-12-31,BEN,Y,Y,0.001107,0.001508
2008-12-31,FCX,Y,Y,0.001055,0.001436
2008-12-31,DNA,Y,Y,0.004338,0.005907
2008-12-31,GD,Y,Y,0.002585,0.003520
2008-12-31,GE,Y,Y,0.019202,0.026144
2008-12-31,GIS,Y,Y,0.002293,0.003122
2008-12-31,GENZ,Y,Y,0.001999,0.002721
2008-12-31,GILD,Y,Y,0.005314,0.007235
2008-12-31,GS,Y,Y,0.004204,0.005723
2008-12-31,GOOG,Y,Y,0.008207,0.011175
2008-12-31,HAL,Y,Y,0.001787,0.002432
2008-12-31,HIG,Y,Y,0.000582,0.000793
2008-12-31,HES,Y,Y,0.001700,0.002314
2008-12-31,HPQ,Y,Y,0.010078,0.013722
2008-12-31,HD,Y,Y,0.004382,0.005967
2008-12-31,HON,Y,Y,0.002742,0.003734
2008-12-31,ITW,Y,Y,0.001851,0.002521
2008-12-31,INTC,Y,Y,0.009459,0.012879
